1588,21,ATLIXCO
1589,21,ATOYATEMPAN
1590,21,ATZALA
1591,21,ATZITZIHUACAN
1592,21,ATZITZINTLA
1593,21,AXUTLA
1594,21,AYOTOXCO DE GUERRERO
1595,21,CALPAN
1596,21,CALTEPEC
1597,21,CAMOCUAUTLA
1598,21,CAÑADA MORELOS
1599,21,CAXHUACAN
1600,21,CHALCHICOMULA DE SESMA
1601,21,CHAPULCO
1602,21,CHIAUTLA
1603,21,CHIAUTZINGO
1604,21,CHICHIQUILA
1605,21,CHICONCUAUTLA
1606,21,CHIETLA
1607,21,CHIGMECATITLAN
1608,21,CHIGNAHUAPAN
1609,21,CHIGNAUTLA
1610,21,CHILA
1611,21,CHILA DE LA SAL
1612,21,CHILCHOTLA
1613,21,CHINANTLA
1614,21,COATEPEC
1615,21,COATZINGO
1616,21,COHETZALA
1617,21,COHUECAN
1618,21,CORONANGO
1619,21,COXCATLAN
1620,21,COYOMEAPAN
1621,21,COYOTEPEC
1622,21,CUAPIAXTLA DE MADERO
1623,21,CUAUTEMPAN
1624,21,CUAUTINCHAN
1625,21,CUAUTLANCINGO
1626,21,CUAYUCA DE ANDRADE
1627,21,CUETZALAN DEL PROGRESO
1628,21,CUYOACO
1629,21,DOMINGO ARENAS
1630,21,ELOXOCHITLAN
1631,21,EPATLAN
1632,21,ESPERANZA
1633,21,FRANCISCO Z. MENA
1634,21,GENERAL FELIPE ANGELES
1635,21,GUADALUPE
1636,21,GUADALUPE VICTORIA
1637,21,HERMENEGILDO GALEANA
1638,21,HONEY
1639,21,HUAQUECHULA
1640,21,HUATLATLAUCA
1641,21,HUAUCHINANGO
1642,21,HUEHUETLA
1643,21,HUEHUETLAN EL CHICO
1644,21,HUEHUETLAN EL GRANDE
1645,21,HUEJOTZINGO
1646,21,HUEYAPAN
1647,21,HUEYTAMALCO
1648,21,HUEYTLALPAN
1649,21,HUITZILAN DE SERDAN
1650,21,HUITZILTEPEC
1651,21,IXCAMILPA DE GUERRERO
1652,21,IXCAQUIXTLA
1653,21,IXTACAMAXTITLAN
1654,21,IXTEPEC
1655,21,IZUCAR DE MATAMOROS
1656,21,JALPAN
1657,21,JOLALPAN
1658,21,JONOTLA
1659,21,JOPALA
1660,21,JUAN C. BONILLA
1661,21,JUAN GALINDO
1662,21,JUAN N. MENDEZ
1663,21,LAFRAGUA
1664,21,LA MAGDALENA TLATLAUQUITEPEC
1665,21,LIBRES
1666,21,LOS REYES DE JUAREZ
1667,21,MAZAPILTEPEC DE JUAREZ
1668,21,MIXTLA
1669,21,MOLCAXAC
1670,21,NAUPAN
1671,21,NAUZONTLA
1672,21,NEALTICAN
1673,21,NICOLAS BRAVO
1674,21,NOPALUCAN
1675,21,OCOTEPEC
1676,21,OCOYUCAN
1677,21,OLINTLA
1678,21,ORIENTAL
1679,21,PAHUATLAN
1680,21,PALMAR DE BRAVO
1681,21,PANTEPEC
1682,21,PETLALCINGO
1683,21,PIAXTLA
1684,21,PUEBLA
1685,21,QUECHOLAC
1686,21,QUIMIXTLAN
1687,21,RAFAEL LARA GRAJALES
1688,21,SAN ANDRES CHOLULA
1689,21,SAN ANTONIO CAÑADA
1690,21,SAN DIEGO LA MESA TOCHIMILTZINGO
1691,21,SAN FELIPE TEOTLALCINGO
1692,21,SAN FELIPE TEPATLAN
1693,21,SAN GABRIEL CHILAC
1694,21,SAN GREGORIO ATZOMPA
1695,21,SAN JERONIMO TECUANIPAN
1696,21,SAN JERONIMO XAYACATLAN
1697,21,SAN JOSE CHIAPA
1698,21,SAN JOSE MIAHUATLAN
1699,21,SAN JUAN ATENCO
1700,21,SAN JUAN ATZOMPA
1701,21,SAN MARTIN TEXMELUCAN
1702,21,SAN MARTIN TOTOLTEPEC
1703,21,SAN MATIAS TLALANCALECA
1704,21,SAN MIGUEL IXITLAN
1705,21,SAN MIGUEL XOXTLA
1706,21,SAN NICOLAS BUENOS AIRES
1707,21,SAN NICOLAS DE LOS RANCHOS
1708,21,SAN PABLO ANICANO
1709,21,SAN PEDRO CHOLULA
1710,21,SAN PEDRO YELOIXTLAHUACA
1711,21,SAN SALVADOR EL SECO
1712,21,SAN SALVADOR EL VERDE
1713,21,SAN SALVADOR HUIXCOLOTLA
1714,21,SAN SEBASTIAN TLACOTEPEC
1715,21,SANTA CATARINA TLALTEMPAN
1716,21,SANTA INES AHUATEMPAN
1717,21,SANTA ISABEL CHOLULA
1718,21,SANTIAGO MIAHUATLAN
1719,21,SANTO TOMAS HUEYOTLIPAN
1720,21,SOLTEPEC
1721,21,TECALI DE HERRERA
1722,21,TECAMACHALCO
1723,21,TECOMATLAN
1724,21,TEHUACAN
1725,21,TEHUITZINGO
1726,21,TENAMPULCO
1727,21,TEOPANTLAN
1728,21,TEOTLALCO
1729,21,TEPANCO DE LOPEZ
1730,21,TEPANGO DE RODRIGUEZ
1731,21,TEPATLAXCO DE HIDALGO
1732,21,TEPEACA
1733,21,TEPEMAXALCO
1734,21,TEPEOJUMA
1735,21,TEPETZINTLA
1736,21,TEPEXCO
1737,21,TEPEXI DE RODRIGUEZ
1738,21,TEPEYAHUALCO
1739,21,TEPEYAHUALCO DE CUAUHTEMOC
1740,21,TETELA DE OCAMPO
1741,21,TETELES DE AVILA CASTILLO
1742,21,TEZIUTLAN
1743,21,TIANGUISMANALCO
1744,21,TILAPA
1745,21,TLACHICHUCA
1746,21,TLACOTEPEC DE BENITO JUAREZ
1747,21,TLACUILOTEPEC
1748,21,TLAHUAPAN
1749,21,TLALTENANGO
1750,21,TLANEPANTLA
1751,21,TLAOLA
1752,21,TLAPACOYA
1753,21,TLAPANALA
1754,21,TLATLAUQUITEPEC
1755,21,TLAXCO
1756,21,TOCHIMILCO
1757,21,TOCHTEPEC
1758,21,TOTOLTEPEC DE GUERRERO
1759,21,TULCINGO
1760,21,TUZAMAPAN DE GALEANA
1761,21,TZICATLACOYAN
1762,21,VENUSTIANO CARRANZA
1763,21,VICENTE GUERRERO
1764,21,XAYACATLAN DE BRAVO
1765,21,XICOTEPEC
1766,21,XICOTLAN
1767,21,XIUTETELCO
1768,21,XOCHIAPULCO
1769,21,XOCHILTEPEC
1770,21,XOCHITLAN DE VICENTE SUAREZ
1771,21,XOCHITLAN TODOS SANTOS
1772,21,YAONAHUAC
1773,21,YEHUALTEPEC
1774,21,ZACAPALA
1775,21,ZACAPOAXTLA
1776,21,ZACATLAN
1777,21,ZAPOTITLAN
1778,21,ZAPOTITLAN DE MENDEZ
1779,21,ZARAGOZA
1780,21,ZAUTLA
1781,21,ZIHUATEUTLA
1782,21,ZINACATEPEC
1783,21,ZONGOZOTLA
1784,21,ZOQUIAPAN
1785,21,ZOQUITLAN
2021,29,ACUAMANALA DE MIGUEL HIDALGO
2022,29,ALTZAYANCA
2023,29,AMAXAC DE GUERRERO
2024,29,APETATITLAN DE ANTONIO CARVAJAL
2025,29,APIZACO
2026,29,ATLANGATEPEC
2027,29,BENITO JUAREZ
2028,29,CALPULALPAN
2029,29,CHIAUTEMPAN
2030,29,CONTLA DE JUAN CUAMATZI
2031,29,CUAPIAXTLA
2032,29,CUAXOMULCO
2033,29,EL CARMEN TEQUEXQUITLA
2034,29,EMILIANO ZAPATA
2035,29,ESPAÑITA
2036,29,HUAMANTLA
2037,29,HUEYOTLIPAN
2038,29,IXTACUIXTLA DE MARIANO MATAMOROS
2039,29,IXTENCO
2040,29,LA MAGDALENA TLALTELULCO
2041,29,LAZARO CARDENAS
2042,29,MAZATECOCHCO DE JOSE MARIA MORELOS
2043,29,MUÑOZ DE DOMINGO ARENAS
2044,29,NANACAMILPA DE MARIANO ARISTA
2045,29,NATIVITAS
2046,29,PANOTLA
2047,29,PAPALOTLA DE XICOHTENCATL
2048,29,SANCTORUM DE LAZARO CARDENAS
2049,29,SAN DAMIAN TEXOLOC
2050,29,SAN FRANCISCO TETLANOHCAN
2051,29,SAN JERONIMO ZACUALPAN
2052,29,SAN JOSE TEACALCO
2053,29,SAN JUAN HUACTZINCO
2054,29,SAN LORENZO AXOCOMANITLA
2055,29,SAN LUCAS TECOPILCO
2056,29,SAN PABLO DEL MONTE
2057,29,SANTA ANA NOPALUCAN
2058,29,SANTA APOLONIA TEACALCO
2059,29,SANTA CATARINA AYOMETLA
2060,29,SANTA CRUZ QUILEHTLA
2061,29,SANTA CRUZ TLAXCALA
2062,29,SANTA ISABEL XILOXOXTLA
2063,29,TENANCINGO
2064,29,TEOLOCHOLCO
2065,29,TEPETITLA DE LARDIZABAL
2066,29,TEPEYANCO
2067,29,TERRENATE
2068,29,TETLA DE LA SOLIDARIDAD
2069,29,TETLATLAHUCA
2070,29,TLAXCALA
2071,29,TLAXCO
2072,29,TOCATLAN
2073,29,TOTOLAC
2074,29,TZOMPANTEPEC
2075,29,XALOZTOC
2076,29,XALTOCAN
2077,29,XICOHTZINCO
2078,29,YAUHQUEMECAN
2079,29,ZACATELCO
2080,29,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS
2081,30,ACAJETE
2082,30,ACATLAN
2083,30,ACAYUCAN
2084,30,ACTOPAN
2085,30,ACULA
2086,30,ACULTZINGO
2087,30,AGUA DULCE
2088,30,ALAMO TEMAPACHE
2089,30,ALPATLAHUAC
2090,30,ALTO LUCERO DE GUTIERREZ BARRIOS
2091,30,ALTOTONGA
2092,30,ALVARADO
2093,30,AMATITLAN
2094,30,AMATLAN DE LOS REYES
2095,30,ANGEL R. CABADA
2096,30,APAZAPAN
2097,30,AQUILA
2098,30,ASTACINGA
2099,30,ATLAHUILCO
2100,30,ATOYAC
2101,30,ATZACAN
2102,30,ATZALAN
2103,30,AYAHUALULCO
2104,30,BANDERILLA
2105,30,BENITO JUAREZ
2106,30,BOCA DEL RIO
2107,30,CALCAHUALCO
2108,30,CAMARON DE TEJEDA
2109,30,CAMERINO Z. MENDOZA
2110,30,CARLOS A. CARRILLO
2111,30,CARRILLO PUERTO
2112,30,EL CASTILLO
2113,30,CATEMACO
2114,30,CAZONES DE HERRERA
2115,30,CERRO AZUL
2116,30,CHACALTIANGUIS
2117,30,CHALMA
2118,30,CHICONAMEL
2119,30,CHICONQUIACO
2120,30,CHICONTEPEC
2121,30,CHINAMECA
2122,30,CHINAMPA DE GOROSTIZA
2123,30,CHOCAMAN
2124,30,CHONTLA
2125,30,CHUMATLAN
2126,30,CITLALTEPETL
2127,30,COACOATZINTLA
2128,30,COAHUITLAN
2129,30,COATEPEC
2130,30,COATZACOALCOS
2131,30,COATZINTLA
2132,30,COETZALA
2133,30,COLIPA
2134,30,COMAPA
2135,30,CORDOBA
2136,30,COSAMALOAPAN DE CARPIO
2137,30,COSAUTLAN DE CARVAJAL
2138,30,COSCOMATEPEC
2139,30,COSOLEACAQUE
2140,30,COTAXTLA
2141,30,COXQUIHUI
2142,30,COYUTLA
2143,30,CUICHAPA
2144,30,CUITLAHUAC
2145,30,EL HIGO
2146,30,EMILIANO ZAPATA
2147,30,ESPINAL
2148,30,FILOMENO MATA
2149,30,FORTIN
2150,30,GUTIERREZ ZAMORA
2151,30,HIDALGOTITLAN
2152,30,HUATUSCO
2153,30,HUAYACOCOTLA
2154,30,HUEYAPAN DE OCAMPO
2155,30,HUILOAPAN DE CUAUHTEMOC
2156,30,IGNACIO DE LA LLAVE
2157,30,ILAMATLAN
2158,30,ISLA
2159,30,IXCATEPEC
2160,30,IXHUACAN DE LOS REYES
2161,30,IXHUATLANCILLO
2162,30,IXHUATLAN DEL CAFE
2163,30,IXHUATLAN DEL SURESTE
2164,30,IXHUATLAN DE MADERO
2165,30,IXMATLAHUACAN
2166,30,IXTACZOQUITLAN
2167,30,JALACINGO
2168,30,JALCOMULCO
2169,30,JALTIPAN
2170,30,JAMAPA
2171,30,JESUS CARRANZA
2172,30,JILOTEPEC
2173,30,JOSE AZUETA
2174,30,JUAN RODRIGUEZ CLARA
2175,30,JUCHIQUE DE FERRER
2176,30,LA ANTIGUA
2177,30,LANDERO Y COSS
2178,30,LA PERLA
2179,30,LAS CHOAPAS
2180,30,LAS MINAS
2181,30,LAS VIGAS DE RAMIREZ
2182,30,LERDO DE TEJADA
2183,30,LOS REYES
2184,30,MAGDALENA
2185,30,MALTRATA
2186,30,MANLIO FABIO ALTAMIRANO
2187,30,MARIANO ESCOBEDO
2188,30,MARTINEZ DE LA TORRE
2189,30,MECATLAN
2190,30,MECAYAPAN
2191,30,MEDELLIN
2192,30,MIAHUATLAN
2193,30,MINATITLAN
2194,30,MISANTLA
2195,30,MIXTLA DE ALTAMIRANO
2196,30,MOLOACAN
2197,30,NANCHITAL DE LAZARO CARDENAS DEL RIO
2198,30,NAOLINCO
2199,30,NARANJAL
2200,30,NARANJOS AMATLAN
2201,30,NAUTLA
2202,30,NOGALES
2203,30,OLUTA
2204,30,OMEALCA
2205,30,ORIZABA
2206,30,OTATITLAN
2207,30,OTEAPAN
2208,30,OZULUAMA DE MASCAREÑAS
2209,30,PAJAPAN
2210,30,PANUCO
2211,30,PAPANTLA
2212,30,PASO DEL MACHO
2213,30,PASO DE OVEJAS
2214,30,PEROTE
2215,30,PLATON SANCHEZ
2216,30,PLAYA VICENTE
2217,30,POZA RICA DE HIDALGO
2218,30,PUEBLO VIEJO
2219,30,PUENTE NACIONAL
2220,30,RAFAEL DELGADO
2221,30,RAFAEL LUCIO
2222,30,RIO BLANCO
2223,30,SALTABARRANCA
2224,30,SAN ANDRES TENEJAPAN
2225,30,SAN ANDRES TUXTLA
2226,30,SAN JUAN EVANGELISTA
2227,30,SAN RAFAEL
2228,30,SANTIAGO SOCHIAPAN
2229,30,SANTIAGO TUXTLA
2230,30,SAYULA DE ALEMAN
2231,30,SOCHIAPA
2232,30,SOCONUSCO
2233,30,SOLEDAD ATZOMPA
2234,30,SOLEDAD DE DOBLADO
2235,30,SOTEAPAN
2236,30,TAMALIN
2237,30,TAMIAHUA
2238,30,TAMPICO ALTO
2239,30,TANCOCO
2240,30,TANTIMA
2241,30,TANTOYUCA
2242,30,TATAHUICAPAN DE JUAREZ
2243,30,TATATILA
2244,30,TECOLUTLA
2245,30,TEHUIPANGO
2246,30,TEMPOAL
2247,30,TENAMPA
2248,30,TENOCHTITLAN
2249,30,TEOCELO
2250,30,TEPATLAXCO
2251,30,TEPETLAN
2252,30,TEPETZINTLA
2253,30,TEQUILA
2254,30,TEXCATEPEC
2255,30,TEXHUACAN
2256,30,TEXISTEPEC
2257,30,TEZONAPA
2258,30,TIERRA BLANCA
2259,30,TIHUATLAN
2260,30,TLACHICHILCO
2261,30,TLACOJALPAN
2262,30,TLACOLULAN
2263,30,TLACOTALPAN
2264,30,TLACOTEPEC DE MEJIA
2265,30,TLALIXCOYAN
2266,30,TLALNELHUAYOCAN
2267,30,TLALTETELA
2268,30,TLAPACOYAN
2269,30,TLAQUILPA
2270,30,TLILAPAN
2271,30,TOMATLAN
2272,30,TONAYAN
2273,30,TOTUTLA
2274,30,TRES VALLES
2275,30,TUXPAN
2276,30,TUXTILLA
2277,30,URSULO GALVAN
2278,30,UXPANAPA
2279,30,VEGA DE ALATORRE
2280,30,VERACRUZ
2281,30,VILLA ALDAMA
2282,30,XALAPA
2283,30,XICO
2284,30,XOXOCOTLA
2285,30,YANGA
2286,30,YECUATLA
2287,30,ZACUALPAN
2288,30,ZARAGOZA
2289,30,ZENTLA
2290,30,ZONGOLICA
2291,30,ZONTECOMATLAN DE LOPEZ Y FUENTES
2292,30,ZOZOCOLCO DE HIDALGO
2457,30,LAS TRANCAS
2458,30,SAN MIGUEL DEL SOLDADO
2459,30,EL ROSARIO
2460,30,XOLOXTLA
2461,30,CASTILLO DE TEAYO
